"SbjNum","Nquest","Data_ENTREVISTA","MUN","UF","REG","T_ZONA","T_RESID","D02","T_D01A_1","T_D01A_2","T_D01A_3","D01A_IDADE","D01A_FX_ID","D03","D06","D06a","D08","D07a","Q01","Q02a","Q02b","Q02c","Q02d","Q02e","Q02f","Q02g","Q03","Q04a","Q04b","Q04c","Q04d","Q05a","Q05b","Q05c","Q06","Q07a","Q07b","Q07c","Q07d","Q07e","Q07f","Q07g","Q07h","Q07i","Q07j","Q07l","Q07m","Q07n","Q07o","Q08","Q08b","Q09","Q10P1a","Q10P1b","Q10P2a","Q10P2b","Q10G1","Q10G2","Q10CD","Q10AL","Q10AL_DF","Q10S","Q11a","Q11b","Q11c","Q12","Q13","Q14A","Q14A2","Q14B","Q14B_agregada","Q14B2","Q14B2_agregada","Q14G1","Q14G1_agregada","Q14G2","Q14G2_agregada","Q14S1","Q14S1_agregada","Q14S2","Q14S2_agregada","Q14CD","Q14CD_agregada","Q14AL","Q14AL_agregada","Q14AL_DF","Q15","Q16_1","Q16_2","Q16_3","Q16_4","Q16_5","Q16_6","Q16_7","Q16_8","Q16_9","Q16_10","Q16_11","Q16_12","Q16_13","Q17_1","Q17_2","Q17_3","Q17_4","Q17_5","Q17_6","Q17_7","Q17_8","Q17_9","Q17_10","Q17_11","Q17_12","Q17_13","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q18_6","Q18_7","Q18_8","Q18_9","Q18_10","Q18_11","Q18_12","Q18_13","Q19","Q22","Q23a","Q23b","Q23c","Q23d","Q24","Q25a","Q25b","Q26a","Q26b","Q27a","Q27b","Q27c","Q27d","Q28_codigos_desagregados","Q28_codigos_agregados1","Q29","Q30a","Q30b","Q30c","Q31_1","Q31_2","Q31_3","Q31_4","Q31_5","Q31_6","Q31_7","Q31_8","Q31_9","Q31_10","Q31_11","Q31_12","Q31_13","Q31_14","Q32","D04","D05","D09_RENDAF","D09a_FX_RENDAF","D09a_RENDAF","D11","D10","D10a","D12_COR","D12a","D20","ID_entrevistador","sexo_entrevistador","peso"
"177347001",787.0,"11/25/2022",1302603,13,4,1,1,2,4.0,8.0,1992.0,30.0,3,7,11,,,,3,0,0,0,1,4,7,2,3,1,1,5,5,1,1,5,5,4,4,4,4,4,2,4,4,3,3,3,4,4,4,1,2,3,1,4,1,1,13008,13002,359,116,,13007,2,,,2,5,1,1,9,1,2,1,13003,1,13002,1,50,4,50,4,97,3,97,3,,3,0,97,10,96,0,96,96,10,0,96,96,96,96,0,10,96,96,0,0,0,96,96,0,96,96,10,95,95,95,95,5,95,95,95,95,95,95,95,9,96,3,2,2,,,2,5,5,4,2,4,4,1,1,41,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,1,1,1,1,2,3,2,600,1,,5,5,997,9,1,3.0,152.0,1,0.462617209586876
"177347223",788.0,"11/25/2022",4101705,41,5,1,1,1,11.0,5.0,1938.0,84.0,7,2,13,,,,2,7,7,0,0,0,0,,2,1,4,5,2,4,4,2,97,2,2,3,4,4,2,97,1,3,3,1,4,3,1,1,2,3,1,4,1,1,41002,,60,60,,41010,97,,,3,97,1,1,9,1,2,1,41009,1,,,41005,1,97,3,200,2,,,,1,0,10,0,0,0,0,0,5,0,0,0,0,5,0,10,10,0,0,0,0,0,0,0,0,0,0,3,10,5,0,0,5,5,3,0,1,1,5,4,8,3,2,2,,,2,5,1,3,4,1,1,5,1,40,40,2,1,1,1,1,2,3,1,2,1,2,1,2,1,1,1,1,3,2,1,2,2000,2,,3,3,,2,3,2.0,144.0,1,0.874230391975869
"177347224",789.0,"11/25/2022",4101705,41,5,1,1,1,28.0,7.0,1962.0,60.0,6,7,17,,,,3,0,0,0,0,0,0,,5,1,4,2,2,5,5,4,5,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1,1,98,1,98,41002,,97,97,,41002,4,,,4,5,1,1,9,1,2,1,41009,1,,,41005,1,41011,1,97,3,97,3,,1,96,96,96,96,96,96,96,96,96,96,96,96,96,0,5,8,96,0,0,96,96,96,96,96,96,96,96,98,98,98,0,0,0,0,0,0,0,0,0,5,4,2,2,,,3,5,5,2,4,3,3,3,2,10,10,1,2,2,1,1,1,1,1,2,3,3,3,2,1,1,3,3,3,2,3,2,5000,4,,6,3,,2,3,3.0,144.0,1,0.826215691318142
"177347225",790.0,"11/25/2022",4101705,41,5,1,1,1,1.0,11.0,1963.0,59.0,6,9,4,1,5,3,2,0,0,0,0,7,7,1,2,1,2,5,4,5,5,2,5,3,3,3,1,4,4,2,3,3,3,1,1,3,3,2,2,3,4,,4,,,,,,,,,,3,3,5,1,1,9,1,2,1,70,5,,,70,5,70,5,70,5,70,5,,5,0,5,5,5,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,2,8,3,4,0,2,0,0,0,0,5,2,3,9,5,2,2,,,2,5,5,3,3,5,5,3,2,8,7,1,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,4,2,7000,5,,5,4,,2,3,3.0,144.0,1,1.2462969479025
"177347347",791.0,"11/24/2022",5300108,53,3,1,1,1,6.0,10.0,1981.0,41.0,4,4,2,2,4,3,4,0,0,0,0,1,0,,5,5,5,5,1,5,5,5,10,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,3,1,98,1,98,98,,98,,98,98,2,,,4,1,1,1,98,777,98,777,98,777,98,777,98,777,98,777,98,777,,,98,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,96,96,96,96,96,96,96,96,96,96,96,96,96,5,5,2,2,,,3,5,5,4,4,1,1,3,2,10,10,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,97,5,2,3000,3,,6,3,,2,3,1.0,104.0,2,1.94341535226369
"177347348",792.0,"11/24/2022",5300108,53,3,1,2,1,28.0,7.0,1954.0,68.0,7,7,13,,,,3,7,0,0,0,7,7,2,2,2,1,1,1,2,1,1,8,4,3,4,4,4,3,4,1,3,4,1,3,4,4,1,2,4,1,4,1,1,53002,,97,,97,53002,97,,,4,5,1,1,9,1,2,1,53007,1,53001,1,53007,1,97,3,97,3,,,97,5,0,5,4,0,0,2,2,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,96,96,0,96,96,96,96,10,5,2,2,,,2,5,1,4,3,3,3,3,1,8,7,2,1,2,2,1,2,2,1,2,2,2,3,2,1,1,2,2,1,2,3,2,5000,4,,1,3,,1,2,1.0,104.0,2,0.847170237991291
"177347349",793.0,"11/24/2022",5300108,53,3,1,2,1,3.0,6.0,1977.0,45.0,5,9,1,2,1,3,4,0,0,0,7,7,7,3,1,1,5,1,1,1,5,1,6,4,1,4,1,4,4,3,4,3,1,1,1,1,3,1,1,1,1,4,1,1,53002,,60,,60,53002,2,,,1,5,1,1,9,1,2,1,53007,1,53001,1,50,4,50,4,50,4,,,50,5,96,10,96,96,0,96,96,96,96,8,10,8,96,0,10,8,96,0,96,96,96,96,96,5,0,0,10,10,0,0,0,10,10,10,0,0,0,10,10,10,5,1,,24,3,3,5,5,4,3,4,4,4,1,9,1,1,1,1,1,2,1,1,2,2,2,2,3,1,1,1,1,1,1,1,3,1,999997,97,99,2,5,15,8,2,1.0,104.0,2,1.2779056281029
"177347350",794.0,"11/24/2022",5300108,53,3,1,2,1,17.0,7.0,1966.0,56.0,6,7,4,2,5,3,2,0,6,0,5,5,5,,2,1,1,5,1,5,5,5,10,1,4,3,1,4,3,3,4,4,4,4,4,4,4,5,4,5,1,6,1,2,53005,,97,,97,53005,1,,,2,1,1,1,5,1,1,1,97,3,53002,1,97,3,97,3,97,3,,,97,5,1,0,0,2,10,2,2,3,2,2,3,2,2,0,0,3,0,10,9,0,0,8,8,96,96,10,96,96,96,96,96,96,96,96,96,96,96,96,96,96,5,1,,4,2,2,97,4,97,4,3,3,4,1,12,12,2,2,2,2,1,1,1,2,1,2,3,3,1,1,1,1,2,2,2,1,2,1000,1,,6,4,,2,2,3.0,104.0,2,0.507746922692188
"177347921",795.0,"11/25/2022",2611101,26,2,1,1,1,15.0,10.0,1973.0,49.0,5,4,14,,,,4,2,2,0,0,0,0,,5,5,5,3,5,5,5,5,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,1,7,1,60,50,97,97,97,,97,2,,,3,1,5,1,,,60,4,,,,,,,,,,,,,,1,96,0,0,0,0,0,0,0,0,0,0,0,0,96,96,96,96,96,96,96,96,96,0,96,96,96,0,97,0,0,0,0,0,0,0,0,0,0,0,96,5,2,2,,,3,97,1,4,4,4,4,5,1,97,97,97,97,97,97,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,3,2,1215,2,,2,96,,8,2,1.0,157.0,2,0.970495785239728
"177348498",796.0,"11/25/2022",3170206,31,1,1,1,2,16.0,10.0,1978.0,44.0,4,7,4,2,5,3,2,4,7,7,6,7,7,1,2,1,4,5,4,5,5,5,8,2,1,2,97,3,2,3,1,97,3,4,3,2,2,5,4,3,1,6,1,2,31004,,97,97,,97,2,,,3,1,1,1,5,1,1,1,97,3,31001,1,97,3,97,3,97,3,97,3,,1,96,96,96,96,8,96,96,96,96,96,96,96,96,10,0,96,96,9,9,96,96,8,8,2,96,10,96,5,96,96,2,96,96,96,2,96,96,96,96,3,4,2,2,,,2,5,5,3,3,4,4,4,1,97,97,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,6,2,1500,2,,3,3,,2,3,3.0,110.0,2,0.756736003483455
"177348578",797.0,"11/25/2022",5208707,52,3,1,1,2,4.0,3.0,1988.0,34.0,3,9,6,2,3,3,3,0,3,1,6,7,7,1,2,1,4,2,3,5,4,2,9,2,2,3,1,4,3,3,3,4,3,3,3,2,3,5,4,3,1,6,1,2,52007,,97,97,,97,2,,,3,1,1,1,5,1,1,1,52005,1,,,97,3,97,3,97,3,97,3,,4,5,5,5,5,5,5,5,5,1,5,5,5,97,6,1,4,8,8,5,96,8,3,6,96,96,8,8,5,8,97,1,5,8,8,3,97,97,97,7,5,3,2,2,,,3,5,5,4,4,2,4,4,1,40,40,1,2,2,2,1,1,1,2,1,1,3,2,2,2,2,3,3,2,2,1,2,12000,5,,2,4,,2,3,4.0,139.0,2,2.1758477205652
"177348707",798.0,"11/25/2022",5208707,52,3,1,1,2,13.0,3.0,1997.0,25.0,3,7,6,1,2,2,3,7,2,0,7,7,7,2,1,2,4,5,2,2,4,4,5,2,1,2,1,3,3,2,3,3,3,3,2,2,2,1,2,1,1,4,1,1,52007,,97,97,,52009,1,,,3,5,1,1,9,1,2,1,52005,1,,,52010,1,52010,1,153,1,97,3,,5,96,6,96,96,0,5,96,7,0,96,0,96,96,2,9,96,96,0,0,0,96,96,3,0,96,96,96,9,96,96,0,95,95,95,95,95,95,95,95,10,4,2,2,,,2,5,2,3,3,5,4,5,2,5,5,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,3,2,5000,4,,6,97,,8,2,3.0,141.0,1,1.12832047731169
"177348838",799.0,"11/25/2022",2408102,24,2,1,1,1,11.0,12.0,1962.0,59.0,6,8,5,2,2,2,3,3,0,4,0,0,7,1,2,3,5,5,4,3,2,1,0,4,2,4,2,4,3,2,2,2,3,2,3,2,4,2,2,3,1,4,1,1,50,,50,218,,50,2,,,3,5,1,4,3,1,,,98,777,,,50,4,50,4,50,4,50,4,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,2,2,,,3,5,5,3,3,3,1,3,2,12,12,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,3500,3,,3,5,14,2,3,3.0,148.0,2,1.0174470278476
"177349272",800.0,"11/25/2022",1302603,13,4,1,1,2,1.0,10.0,1980.0,42.0,4,7,15,,,,2,0,7,0,3,7,7,2,2,2,2,1,1,1,1,1,6,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,3,1,6,1,2,13004,13001,197,97,,13007,2,,,3,5,1,1,9,1,2,1,13003,1,13002,1,13001,1,13008,1,97,3,97,3,,5,5,5,2,2,5,5,4,4,3,2,2,2,2,0,3,2,96,6,2,96,96,96,3,96,96,96,95,95,95,95,3,95,95,95,95,95,95,95,95,5,4,2,2,,,2,5,5,3,4,1,1,1,1,40,40,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2000,2,,2,5,1,8,2,4.0,152.0,1,0.733919447503803
"177349615",801.0,"11/25/2022",1721000,17,4,1,1,1,1.0,11.0,1985.0,37.0,4,8,1,1,1,3,3,0,7,0,7,7,7,2,4,1,1,5,5,5,4,1,7,3,3,3,1,3,3,4,3,3,3,2,3,3,2,2,2,2,1,4,1,2,17008,,97,432,,17009,3,,,2,3,1,1,9,1,2,1,17005,1,,,17009,1,17006,1,97,3,221,1,,5,2,8,96,96,2,1,1,6,0,96,96,96,96,7,7,5,2,3,6,96,96,2,1,8,96,5,96,10,96,96,0,4,4,4,0,96,96,96,4,5,4,2,2,,,3,5,2,3,3,4,4,3,1,1,1,1,2,1,1,1,2,2,2,2,2,3,1,1,1,2,1,1,1,1,2,1,1700,2,,3,97,,8,2,4.0,159.0,1,0.540349729362421
"177349680",802.0,"11/25/2022",3541000,35,1,1,1,1,8.0,2.0,1957.0,65.0,7,3,13,,,,3,3,7,0,0,7,7,2,2,4,5,5,3,97,5,2,0,4,1,4,3,4,3,3,1,3,3,1,3,2,3,1,1,1,1,4,1,1,35010,35002,171,248,,35003,1,,,4,5,1,1,9,1,2,1,35001,1,35001,1,35008,1,35008,1,97,3,97,3,,5,0,10,96,0,0,0,0,0,0,0,10,96,0,0,10,0,0,0,0,0,0,0,0,10,96,0,97,10,96,97,0,0,0,0,0,0,10,0,0,10,5,2,2,,,3,5,1,3,3,2,2,4,1,10,10,2,1,1,1,1,3,2,1,2,1,2,1,3,1,1,2,2,1,2,2,2,5000,4,,6,3,,8,2,2.0,142.0,2,1.38165859528817
"177350270",803.0,"11/25/2022",2507507,25,2,1,2,2,14.0,8.0,1953.0,69.0,7,7,13,,,,1,0,7,7,7,7,7,2,4,4,4,5,1,5,97,3,0,4,2,2,97,4,4,4,97,2,97,3,3,2,97,3,4,2,1,10,1,1,25003,25001,123,464,,25006,1,,,3,5,1,1,3,1,2,1,25002,1,,,25002,1,25002,1,192,1,194,1,,5,0,97,97,97,5,5,3,2,5,97,5,3,3,5,5,97,96,5,3,2,2,96,2,96,96,3,0,95,95,95,0,95,95,95,10,95,10,95,10,10,5,2,1,22,1,2,5,5,3,4,1,5,5,2,20,20,1,2,97,97,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,3000,3,,2,5,1,2,3,2.0,137.0,2,1.40004560509198
"177350271",804.0,"11/25/2022",2507507,25,2,1,2,2,28.0,4.0,1953.0,69.0,7,3,14,,,,1,0,7,0,0,1,0,,3,97,1,1,1,1,1,1,97,3,1,1,3,1,1,3,1,3,97,1,1,1,1,4,4,3,1,6,1,2,25003,25001,97,97,,25006,1,,,4,1,1,1,97,3,97,3,25005,1,,,25001,1,25001,1,192,1,97,3,,5,96,96,96,96,10,96,96,10,96,96,96,96,10,96,0,96,96,10,10,96,96,96,96,96,96,96,10,95,95,95,10,95,95,95,95,95,95,95,95,10,4,1,,8,1,3,4,4,3,4,5,5,5,1,97,97,2,2,2,2,1,1,1,2,2,2,2,2,2,1,97,1,1,1,1,5,2,1200,1,,5,3,,2,3,1.0,137.0,2,1.48140785872869
"177350511",805.0,"11/25/2022",3170206,31,1,1,1,1,2.0,4.0,2000.0,22.0,2,7,4,2,2,3,1,0,3,1,7,3,7,2,2,1,1,5,5,5,1,2,5,1,3,3,1,3,3,3,3,4,4,3,3,1,1,5,4,5,1,6,1,2,31004,,97,190,,31001,1,,,3,1,1,1,3,1,1,1,31004,1,31001,1,31011,1,31003,1,97,3,97,3,,5,5,3,96,8,10,3,3,3,8,96,0,4,3,5,0,3,0,10,5,4,4,10,10,5,96,4,3,3,6,6,1,5,7,9,3,96,10,6,3,2,4,2,1,4,2,2,4,5,4,3,5,4,2,2,40,40,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,3,2,5000,4,,4,97,,2,3,5.0,110.0,2,1.250519067659
"177350736",806.0,"11/25/2022",5208707,52,3,1,1,2,10.0,5.0,1983.0,39.0,4,9,6,1,2,3,3,0,3,0,0,0,7,2,2,1,1,5,5,5,5,4,7,2,4,4,1,4,4,4,4,4,1,1,2,2,2,3,3,2,1,8,1,60,52007,,97,464,,52007,4,,,4,3,1,1,9,1,2,1,52002,1,,,97,3,97,3,97,3,97,3,,4,96,7,7,0,0,5,9,5,5,96,96,96,6,1,5,96,7,2,2,5,3,6,0,2,3,10,8,5,95,2,1,95,95,5,1,1,95,95,5,5,3,2,2,,,2,5,5,97,4,5,3,5,1,7,7,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,999997,97,5,2,3,,1,4,3.0,141.0,1,0.698185984545564
"177351628",807.0,"11/25/2022",3503307,35,1,1,1,1,23.0,2.0,1973.0,49.0,5,3,6,1,2,3,2,0,2,0,0,0,3,,2,5,1,5,5,1,1,5,3,3,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,4,1,4,1,1,35010,35002,269,272,,35003,1,,,3,5,1,1,9,1,2,1,35001,1,35001,1,97,3,97,3,97,3,97,3,,1,96,10,96,96,0,2,5,5,3,96,3,96,3,5,10,96,96,0,5,3,96,0,3,5,0,0,5,10,5,3,0,5,5,5,3,3,5,3,5,10,5,2,2,,,3,3,1,3,3,2,2,4,1,97,97,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,7000,5,,3,3,,2,3,3.0,120.0,1,2.99157747587028
"177351629",808.0,"11/25/2022",3503307,35,1,1,1,1,9.0,4.0,1998.0,24.0,2,2,11,,,,4,0,0,0,0,0,0,,2,5,1,5,4,5,1,1,5,3,3,4,2,3,3,3,1,3,3,1,3,3,3,2,2,5,4,,4,,,,,,,,,,1,3,2,1,1,9,1,2,1,35001,1,35001,1,35005,1,35012,1,97,3,97,3,,5,96,96,96,96,96,96,96,96,96,96,96,96,96,0,5,96,96,8,4,96,96,96,96,96,96,2,95,95,95,95,95,95,95,95,95,95,95,95,95,95,5,2,2,,,2,5,5,3,4,4,4,5,2,97,97,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,3,2,3000,3,,5,3,,2,3,5.0,120.0,1,2.17916067142031
"177351972",809.0,"11/25/2022",3541000,35,1,1,1,2,6.0,12.0,1969.0,52.0,5,9,5,1,2,3,2,0,4,0,7,7,7,97,1,1,5,5,5,2,1,3,0,4,1,3,1,4,4,4,4,2,2,1,2,2,2,1,2,1,1,4,1,1,35010,35002,251,97,,35003,1,,,4,5,1,1,9,1,2,1,35001,1,35001,1,97,3,97,3,97,3,97,3,,3,5,10,5,96,0,0,0,96,0,96,5,96,5,7,10,5,96,0,0,0,96,0,0,10,96,0,0,10,5,95,0,0,96,0,0,96,10,96,96,10,5,1,,24,3,2,5,5,4,2,4,5,2,1,7,7,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,1,1,3,2,4,2,20000,7,,3,5,14,1,3,1.0,138.0,2,1.80199663075391
"177351973",810.0,"11/25/2022",3541000,35,1,1,1,2,24.0,7.0,2000.0,22.0,2,7,2,1,2,3,2,2,0,0,4,4,7,1,1,1,2,5,5,5,4,2,10,3,3,3,1,3,3,3,3,3,3,4,3,3,3,5,4,5,1,6,1,2,35007,35001,394,183,,35008,1,,,2,1,3,3,,,,,,,,,,,,,,,,,,5,6,0,96,96,10,96,96,96,7,96,0,0,96,7,0,96,5,8,7,0,96,10,6,10,96,5,0,95,97,96,0,1,95,96,0,96,10,10,8,0,2,2,2,,,2,5,5,4,2,4,4,4,1,5,5,1,2,2,2,1,1,1,2,3,1,1,2,1,2,2,1,1,2,1,3,2,2000,2,,5,97,,8,2,7.0,138.0,2,0.71849853054904
"177351974",811.0,"11/25/2022",3541000,35,1,1,1,2,27.0,3.0,1997.0,25.0,3,7,3,3,4,3,3,0,7,3,2,2,0,,3,3,3,4,3,3,3,3,10,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,2,5,1,4,1,1,97,97,97,97,,97,2,,,4,5,1,1,9,1,2,1,97,3,97,3,97,3,97,3,97,3,97,3,,2,0,0,0,0,0,96,96,96,96,96,96,96,96,10,10,96,96,0,5,10,96,96,7,5,96,96,95,97,95,97,95,96,97,7,96,96,96,96,7,7,5,2,2,,,3,5,5,3,3,4,5,5,1,98,98,1,2,1,1,2,3,3,2,3,2,2,2,97,1,97,1,2,2,1,4,2,3000,3,,5,5,2,1,4,2.0,138.0,2,0.457173418586895
"177352383",812.0,"11/25/2022",2611101,26,2,1,1,1,19.0,3.0,1962.0,60.0,6,5,4,1,5,1,2,0,0,7,0,0,0,,2,2,2,4,2,1,1,2,10,1,1,1,1,3,1,3,3,3,3,3,3,1,1,5,4,5,1,6,1,2,26007,26001,50,50,,97,1,,,2,1,1,1,5,1,1,1,97,3,,,97,3,97,3,97,3,97,3,,2,3,2,96,1,10,2,1,1,1,1,1,1,1,3,0,3,2,10,10,3,1,1,10,0,0,0,0,2,2,2,10,0,3,2,2,2,2,2,0,0,5,2,1,4,1,3,5,5,4,3,5,5,5,1,12,12,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,3,2,1215,2,,6,3,,5,97,5.0,157.0,2,0.425665011396269
"177352749",813.0,"11/25/2022",3170206,31,1,1,1,1,16.0,1.0,1961.0,61.0,6,6,17,,,,2,7,7,7,0,2,0,,2,1,1,5,5,3,1,1,0,1,1,1,1,2,2,3,1,4,3,1,1,1,1,5,4,5,1,6,1,2,31004,,97,97,,31001,1,,,3,1,1,1,9,1,2,1,31008,1,31001,1,97,3,97,3,232,2,97,3,,5,96,0,2,3,5,3,5,5,5,4,5,4,4,8,0,5,10,10,10,5,5,3,10,8,6,10,4,6,6,5,4,5,5,5,5,5,4,5,5,4,5,2,2,,,2,5,5,3,4,5,5,5,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,2,4,2,1800,2,,6,3,,8,2,3.0,110.0,2,0.481432424109482
"177353758",814.0,"11/25/2022",5107909,51,3,1,1,2,29.0,2.0,1972.0,50.0,5,7,2,1,2,3,3,0,0,0,1,3,3,,5,97,4,5,1,5,2,2,5,3,3,3,1,4,3,4,1,4,2,1,1,1,1,5,4,4,1,6,1,2,97,,97,97,,97,1,,,3,3,1,1,5,1,1,1,51005,1,,,97,3,97,3,97,3,97,3,,5,4,4,5,10,10,6,6,4,3,4,5,5,5,7,1,4,4,10,7,6,6,4,8,5,5,8,0,96,96,96,10,0,0,0,0,0,0,0,0,0,4,1,,4,2,2,5,5,3,3,2,2,2,1,97,97,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,2,3,97,1500,2,,1,4,,2,3,2.0,107.0,2,0.765017505395534
"177353948",815.0,"11/25/2022",3550308,35,1,1,2,1,27.0,8.0,1983.0,39.0,4,7,4,1,5,3,3,0,0,0,7,7,7,2,1,1,5,5,5,5,5,5,7,4,3,1,1,4,3,3,3,4,4,3,2,1,1,4,3,5,1,6,1,2,35007,35001,60,60,,60,1,,,1,1,1,1,9,1,2,1,97,3,97,3,97,3,60,4,60,4,60,4,,5,10,10,10,10,10,10,10,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,,,2,4,4,4,4,5,5,5,1,21,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,10000,5,,6,97,,2,3,2.0,117.0,2,1.81444256645194
"177353949",816.0,"11/25/2022",3550308,35,1,1,1,2,6.0,11.0,2000.0,22.0,2,7,3,1,2,3,4,0,0,0,0,3,3,,5,1,1,5,5,5,5,1,5,2,1,3,1,2,2,2,2,1,4,2,4,4,2,2,3,4,1,4,5,,35007,,97,464,,97,,,,2,3,3,3,,,,,,,,,,,,,,,,,,5,96,4,96,96,4,3,96,2,96,96,96,96,96,5,4,2,96,3,3,4,96,96,6,4,96,8,95,95,95,95,95,95,95,95,95,95,95,95,95,5,4,2,2,,,3,5,5,3,3,4,97,3,1,97,97,2,1,1,97,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,3,2,5000,4,,3,5,998,2,3,7.0,117.0,2,1.49314977789531
"177353950",817.0,"11/25/2022",3550308,35,1,1,1,2,24.0,9.0,1959.0,63.0,6,3,13,,,,1,0,0,0,7,7,7,2,2,97,5,5,5,5,97,1,0,1,1,4,1,4,4,3,1,1,4,1,1,1,4,1,1,1,1,4,1,1,35010,35002,171,97,,35003,1,,,2,5,1,1,9,1,2,1,97,3,60,4,97,3,97,3,97,3,97,3,,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,96,0,0,10,0,0,0,10,0,0,0,0,95,0,0,0,95,0,0,10,5,2,2,,,3,5,5,97,2,1,3,3,2,10,10,2,97,1,1,1,2,2,2,2,2,2,97,2,1,1,3,3,1,2,1,2,999998,99,2,3,5,1,2,3,2.0,117.0,2,1.26403280012399
"177355042",818.0,"11/25/2022",4202404,42,5,2,1,2,7.0,5.0,1946.0,76.0,7,3,13,,,,1,0,1,0,0,0,0,,97,1,1,5,1,5,5,97,10,3,1,2,1,1,4,4,1,3,4,2,3,2,2,5,4,5,1,6,1,2,42001,42001,184,97,,97,2,,,3,1,1,1,97,3,1,1,97,3,42001,1,97,3,97,3,97,3,97,3,,5,96,96,96,96,10,96,96,96,96,96,96,96,8,96,0,96,96,10,10,96,96,96,3,96,96,10,96,96,96,96,10,96,96,96,3,96,96,96,5,0,1,2,2,,,3,5,5,1,4,4,4,4,2,11,11,1,2,2,2,2,2,2,2,2,2,2,1,1,1,97,1,1,1,2,1,2,7000,5,,2,3,,2,3,2.0,132.0,2,2.98848335172794
"177355043",819.0,"11/25/2022",4202404,42,5,2,1,2,15.0,2.0,1988.0,34.0,3,7,6,1,3,3,1,7,7,7,7,7,7,2,1,1,1,5,4,1,5,5,3,4,4,4,2,4,4,4,2,3,4,1,3,1,2,2,1,2,1,98,1,98,98,98,98,98,,98,2,,,4,5,1,1,98,777,98,777,98,777,98,777,98,777,98,777,98,777,98,777,,1,0,8,5,96,0,96,96,1,0,0,7,0,0,3,10,7,8,0,0,0,0,0,0,96,96,0,0,10,10,5,0,2,3,5,0,0,7,96,5,10,5,2,2,,,3,5,5,3,3,5,5,3,1,40,40,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,6500,5,,2,5,1,2,3,4.0,132.0,2,1.91293683824312
"177355045",820.0,"11/25/2022",4202404,42,5,2,1,2,16.0,2.0,1997.0,25.0,3,7,17,,,,3,5,5,7,7,7,7,1,2,3,3,2,3,3,3,3,5,2,2,2,2,2,3,3,1,3,2,2,2,2,2,2,2,3,4,,4,,,,,,,,,,3,3,3,4,4,,,,,,,,,,,,,,,,,,4,96,4,96,3,7,5,96,4,96,96,3,96,3,4,5,3,96,6,5,96,4,96,5,3,96,5,96,4,5,4,5,96,96,5,4,3,5,5,5,5,4,2,2,,,2,5,2,3,3,2,4,4,2,20,20,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,2400,2,,5,3,,2,3,3.0,132.0,2,0.668172728671783
